start date,start time,end date,end time,class Id,Estudi,Codi_Ass,Id Anònim PD
02/04/2025,12:30,02/04/2025,14:30,Q1/1003,10062 Enginyeria Informàtica,102785,
02/04/2025,12:30,02/04/2025,14:30,Q1/0019,10062 Enginyeria Informàtica,102764,
02/04/2025,12:30,02/04/2025,14:30,Q1/0007,10062 Enginyeria Informàtica,102764,
02/04/2025,12:30,02/04/2025,14:30,Q3/0003,10062 Enginyeria Informàtica,102751,
02/04/2025,12:30,02/04/2025,14:30,Q5/2009,10062 Enginyeria Informàtica,102746,
02/04/2025,12:30,02/04/2025,14:30,Q5/0003,10062 Enginyeria Informàtica,102775,
02/04/2025,15:00,02/04/2025,16:00,Q4/0003,10062 Enginyeria Informàtica,103804,
02/04/2025,15:00,02/04/2025,16:00,Q5/2008,10062 Enginyeria Informàtica,102749,
02/04/2025,15:00,02/04/2025,16:00,Q2/1009,10062 Enginyeria Informàtica,102745,
02/04/2025,15:00,02/04/2025,17:00,Q1/0019,10062 Enginyeria Informàtica,102764,
02/04/2025,15:00,02/04/2025,17:00,Q2/1003,10062 Enginyeria Informàtica,102775,
02/04/2025,15:00,02/04/2025,17:00,Q1/0007,10062 Enginyeria Informàtica,102764,
02/04/2025,15:00,02/04/2025,17:00,Q2/0013,10062 Enginyeria Informàtica,102785,
02/04/2025,15:00,02/04/2025,17:00,Q1/1003,10062 Enginyeria Informàtica,102772,
02/04/2025,16:00,02/04/2025,17:00,Q2/1009,10062 Enginyeria Informàtica,103804,
02/04/2025,16:00,02/04/2025,17:00,Q4/0003,10062 Enginyeria Informàtica,102745,
02/04/2025,17:00,02/04/2025,18:00,Q3/0003,10062 Enginyeria Informàtica,102746,
02/04/2025,17:00,02/04/2025,19:00,Q1/0007,10062 Enginyeria Informàtica,102764,
02/04/2025,17:00,02/04/2025,19:00,Q1/0019,10062 Enginyeria Informàtica,102764,
02/04/2025,17:00,02/04/2025,19:00,QC/3115.1,10062 Enginyeria Informàtica,102788,
02/04/2025,17:00,02/04/2025,19:00,Q1/1003,10062 Enginyeria Informàtica,102772,
02/04/2025,18:00,02/04/2025,20:00,Q5/0004,10062 Enginyeria Informàtica,102775,
03/04/2025,08:30,03/04/2025,09:30,Q5/2008,10062 Enginyeria Informàtica,102751,
03/04/2025,08:30,03/04/2025,09:30,Q2/1005,10062 Enginyeria Informàtica,102745,
03/04/2025,08:30,03/04/2025,09:30,Q5/2009,10062 Enginyeria Informàtica,102757,
03/04/2025,08:30,03/04/2025,09:30,Q4/0003,10062 Enginyeria Informàtica,103804,
03/04/2025,08:30,03/04/2025,10:30,Q5/0004,10062 Enginyeria Informàtica,102775,
03/04/2025,08:30,03/04/2025,10:30,Q3/0009,10062 Enginyeria Informàtica,102743,
03/04/2025,08:30,03/04/2025,10:30,Q1/1007,10062 Enginyeria Informàtica,102769,
03/04/2025,08:30,03/04/2025,10:30,Q1/1003,10062 Enginyeria Informàtica,103807,
03/04/2025,08:30,03/04/2025,10:30,Q5/2003,10062 Enginyeria Informàtica,102765,
03/04/2025,09:30,03/04/2025,10:30,Q4/0003,10062 Enginyeria Informàtica,102745,
03/04/2025,09:30,03/04/2025,10:30,Q2/1005,10062 Enginyeria Informàtica,103804,
03/04/2025,09:30,03/04/2025,10:30,Q5/2009,10062 Enginyeria Informàtica,102757,
03/04/2025,09:30,03/04/2025,10:30,Q5/2008,10062 Enginyeria Informàtica,102751,
03/04/2025,10:30,03/04/2025,11:30,Q3/0013,10062 Enginyeria Informàtica,103802,
03/04/2025,10:30,03/04/2025,11:30,Q4/1005,10062 Enginyeria Informàtica,102785,
03/04/2025,10:30,03/04/2025,11:30,Q5/2009,10062 Enginyeria Informàtica,102757,
03/04/2025,10:30,03/04/2025,11:30,Q4/1003,10062 Enginyeria Informàtica,102765,
03/04/2025,10:30,03/04/2025,11:30,Q5/2008,10062 Enginyeria Informàtica,102749,
03/04/2025,10:30,03/04/2025,12:30,Q5/0004,10062 Enginyeria Informàtica,102775,
03/04/2025,10:30,03/04/2025,12:30,Q3/0009,10062 Enginyeria Informàtica,102794,
03/04/2025,10:30,03/04/2025,12:30,Q2/1005,10062 Enginyeria Informàtica,102743,
03/04/2025,10:30,03/04/2025,12:30,Q1/1007,10062 Enginyeria Informàtica,102769,
03/04/2025,11:30,03/04/2025,12:30,Q4/1003,10062 Enginyeria Informàtica,102785,
03/04/2025,11:30,03/04/2025,12:30,Q2/1013,10062 Enginyeria Informàtica,102765,
03/04/2025,11:30,03/04/2025,12:30,Q4/1005,10062 Enginyeria Informàtica,102784,
03/04/2025,11:30,03/04/2025,12:30,Q5/2009,10062 Enginyeria Informàtica,102757,
03/04/2025,11:30,03/04/2025,12:30,Q3/0013,10062 Enginyeria Informàtica,103802,
03/04/2025,12:30,03/04/2025,13:30,Q4/1005,10062 Enginyeria Informàtica,102754,
03/04/2025,12:30,03/04/2025,13:30,Q5/2009,10062 Enginyeria Informàtica,102757,
03/04/2025,12:30,03/04/2025,13:30,Q4/1003,10062 Enginyeria Informàtica,102784,
03/04/2025,12:30,03/04/2025,13:30,Q3/0013,10062 Enginyeria Informàtica,103802,
03/04/2025,12:30,03/04/2025,13:30,Q3/0009,10062 Enginyeria Informàtica,102765,
03/04/2025,12:30,03/04/2025,14:30,Q1/1007,10062 Enginyeria Informàtica,102761,
03/04/2025,12:30,03/04/2025,14:30,Q2/1013,10062 Enginyeria Informàtica,102743,
03/04/2025,12:30,03/04/2025,14:30,Q5/0004,10062 Enginyeria Informàtica,102775,
03/04/2025,12:30,03/04/2025,14:30,Q2/1005,10062 Enginyeria Informàtica,102743,
03/04/2025,12:30,03/04/2025,14:30,Q5/2003,10062 Enginyeria Informàtica,102765,
03/04/2025,12:30,03/04/2025,14:30,Q1/1003,10062 Enginyeria Informàtica,102777,
03/04/2025,13:30,03/04/2025,14:30,Q3/0009,10062 Enginyeria Informàtica,102765,
03/04/2025,13:30,03/04/2025,14:30,Q3/0013,10062 Enginyeria Informàtica,103802,
03/04/2025,13:30,03/04/2025,14:30,Q4/1003,10062 Enginyeria Informàtica,102754,
03/04/2025,15:00,03/04/2025,17:00,Q5/0004,10062 Enginyeria Informàtica,102775,
03/04/2025,15:00,03/04/2025,17:00,Q3/0003,10062 Enginyeria Informàtica,102769,
03/04/2025,17:00,03/04/2025,18:00,Q3/0009,10062 Enginyeria Informàtica,102765,
03/04/2025,17:00,03/04/2025,18:00,Q1/1003,10062 Enginyeria Informàtica,102765,
03/04/2025,17:00,03/04/2025,19:00,Q5/0004,10062 Enginyeria Informàtica,102775,
03/04/2025,17:00,03/04/2025,19:00,Q4/1013,10062 Enginyeria Informàtica,102743,
03/04/2025,18:00,03/04/2025,19:00,Q1/1003,10062 Enginyeria Informàtica,103802,
03/04/2025,18:00,03/04/2025,20:00,Q2/1009,10062 Enginyeria Informàtica,102743,
03/04/2025,19:00,03/04/2025,21:00,Q5/2003,10062 Enginyeria Informàtica,102765,
04/04/2025,08:30,04/04/2025,09:30,Q5/2009,10062 Enginyeria Informàtica,102751,
04/04/2025,08:30,04/04/2025,09:30,Q4/1009,10062 Enginyeria Informàtica,102772,
04/04/2025,08:30,04/04/2025,09:30,Q3/0009,10062 Enginyeria Informàtica,102746,
04/04/2025,08:30,04/04/2025,09:30,Q3/0013,10062 Enginyeria Informàtica,102775,
04/04/2025,08:30,04/04/2025,09:30,Q5/2008,10062 Enginyeria Informàtica,102749,
04/04/2025,08:30,04/04/2025,10:30,Q4/1013,10062 Enginyeria Informàtica,102754,
04/04/2025,08:30,04/04/2025,10:30,Q1/1007,10062 Enginyeria Informàtica,102768,
04/04/2025,08:30,04/04/2025,10:30,Q1/1003,10062 Enginyeria Informàtica,102789,
04/04/2025,08:30,04/04/2025,10:30,Q2/1003,10062 Enginyeria Informàtica,102764,
04/04/2025,09:30,04/04/2025,10:30,Q5/2009,10062 Enginyeria Informàtica,102751,
04/04/2025,09:30,04/04/2025,10:30,Q3/0009,10062 Enginyeria Informàtica,102775,
04/04/2025,09:30,04/04/2025,10:30,Q4/1009,10062 Enginyeria Informàtica,102772,
04/04/2025,09:30,04/04/2025,10:30,Q4/1005,10062 Enginyeria Informàtica,102749,
04/04/2025,09:30,04/04/2025,10:30,Q3/0013,10062 Enginyeria Informàtica,102746,
04/04/2025,09:30,04/04/2025,11:30,Q4/1003,10062 Enginyeria Informàtica,102792,
04/04/2025,10:30,04/04/2025,11:30,Q3/0009,10062 Enginyeria Informàtica,102775,
04/04/2025,10:30,04/04/2025,11:30,Q4/1005,10062 Enginyeria Informàtica,102751,
04/04/2025,10:30,04/04/2025,11:30,Q3/0013,10062 Enginyeria Informàtica,102746,
04/04/2025,10:30,04/04/2025,11:30,Q4/1009,10062 Enginyeria Informàtica,102772,
04/04/2025,10:30,04/04/2025,12:30,QC/1082,10062 Enginyeria Informàtica,102789,
04/04/2025,10:30,04/04/2025,12:30,Q2/0017,10062 Enginyeria Informàtica,102781,
04/04/2025,10:30,04/04/2025,12:30,Q1/0007,10062 Enginyeria Informàtica,102764,
04/04/2025,10:30,04/04/2025,12:30,Q1/0019,10062 Enginyeria Informàtica,102764,
04/04/2025,10:30,04/04/2025,12:30,Q2/0019,10062 Enginyeria Informàtica,102785,
04/04/2025,10:30,04/04/2025,12:30,Q1/1007,10062 Enginyeria Informàtica,102768,
04/04/2025,11:30,04/04/2025,12:30,Q4/1003,10062 Enginyeria Informàtica,102757,
04/04/2025,11:30,04/04/2025,12:30,Q4/1009,10062 Enginyeria Informàtica,102772,
04/04/2025,11:30,04/04/2025,12:30,Q3/0013,10062 Enginyeria Informàtica,102775,
04/04/2025,11:30,04/04/2025,12:30,Q3/0009,10062 Enginyeria Informàtica,102746,
04/04/2025,11:30,04/04/2025,12:30,Q4/1005,10062 Enginyeria Informàtica,102751,
04/04/2025,11:30,04/04/2025,13:30,Q5/2006,10062 Enginyeria Informàtica,102792,
04/04/2025,12:30,04/04/2025,13:30,Q4/1003,10062 Enginyeria Informàtica,102757,
04/04/2025,12:30,04/04/2025,13:30,Q3/0009,10062 Enginyeria Informàtica,102772,
04/04/2025,12:30,04/04/2025,13:30,Q1/0019,10062 Enginyeria Informàtica,102750,
04/04/2025,12:30,04/04/2025,13:30,Q3/0013,10062 Enginyeria Informàtica,102775,
04/04/2025,12:30,04/04/2025,14:30,Q5/2009,10062 Enginyeria Informàtica,102746,
04/04/2025,12:30,04/04/2025,14:30,QC/1082,10062 Enginyeria Informàtica,102789,
04/04/2025,12:30,04/04/2025,14:30,Q1/0007,10062 Enginyeria Informàtica,102764,
04/04/2025,12:30,04/04/2025,14:30,Q2/0017,10062 Enginyeria Informàtica,102781,
04/04/2025,12:30,04/04/2025,14:30,Q5/2003,10062 Enginyeria Informàtica,102794,
04/04/2025,13:30,04/04/2025,14:30,Q1/0019,10062 Enginyeria Informàtica,102750,
04/04/2025,13:30,04/04/2025,14:30,Q3/0009,10062 Enginyeria Informàtica,102772,
04/04/2025,13:30,04/04/2025,14:30,Q2/1009,10062 Enginyeria Informàtica,102749,
04/04/2025,14:30,04/04/2025,16:30,Q5/2006,10062 Enginyeria Informàtica,102792,
04/04/2025,15:00,04/04/2025,16:00,Q3/0009,10062 Enginyeria Informàtica,102772,
04/04/2025,15:00,04/04/2025,17:00,Q3/0003,10062 Enginyeria Informàtica,102768,
04/04/2025,15:00,04/04/2025,17:00,Q2/0017,10062 Enginyeria Informàtica,102781,
04/04/2025,15:00,04/04/2025,17:00,Q1/0019,10062 Enginyeria Informàtica,102764,
04/04/2025,15:00,04/04/2025,17:00,Q1/0007,10062 Enginyeria Informàtica,102764,
04/04/2025,16:00,04/04/2025,17:00,Q3/0009,10062 Enginyeria Informàtica,102772,
04/04/2025,17:00,04/04/2025,18:00,Q3/0009,10062 Enginyeria Informàtica,102772,
04/04/2025,17:00,04/04/2025,18:00,Q3/0003,10062 Enginyeria Informàtica,102746,
04/04/2025,17:00,04/04/2025,18:00,Q4/0003,10062 Enginyeria Informàtica,102775,
04/04/2025,17:00,04/04/2025,19:00,Q1/0019,10062 Enginyeria Informàtica,102764,
04/04/2025,17:00,04/04/2025,19:00,Q1/0007,10062 Enginyeria Informàtica,102764,
04/04/2025,17:00,04/04/2025,19:00,Q2/0017,10062 Enginyeria Informàtica,102781,
04/04/2025,18:00,04/04/2025,19:00,Q4/0003,10062 Enginyeria Informàtica,102746,
04/04/2025,18:00,04/04/2025,19:00,Q3/0009,10062 Enginyeria Informàtica,102772,
04/04/2025,18:00,04/04/2025,19:00,Q3/0003,10062 Enginyeria Informàtica,102775,
07/04/2025,08:30,07/04/2025,09:30,Q4/1009,10062 Enginyeria Informàtica,102745,
07/04/2025,08:30,07/04/2025,09:30,Q2/1013,10062 Enginyeria Informàtica,103804,
07/04/2025,08:30,07/04/2025,10:30,Q3/0009,10062 Enginyeria Informàtica,102743,
07/04/2025,08:30,07/04/2025,10:30,Q5/2009,10062 Enginyeria Informàtica,102746,
07/04/2025,08:30,07/04/2025,10:30,Q5/2003,10062 Enginyeria Informàtica,102765,
07/04/2025,08:30,07/04/2025,10:30,Q1/1003,10062 Enginyeria Informàtica,103802,
07/04/2025,08:30,07/04/2025,10:30,Q5/2006,10062 Enginyeria Informàtica,102765,
07/04/2025,09:30,07/04/2025,10:30,Q2/1013,10062 Enginyeria Informàtica,102745,
07/04/2025,09:30,07/04/2025,10:30,Q4/1009,10062 Enginyeria Informàtica,103804,
07/04/2025,10:30,07/04/2025,11:30,Q2/1013,10062 Enginyeria Informàtica,103807,
07/04/2025,10:30,07/04/2025,11:30,Q3/0009,10062 Enginyeria Informàtica,102772,
07/04/2025,10:30,07/04/2025,12:30,Q1/1003,10062 Enginyeria Informàtica,103802,
07/04/2025,10:30,07/04/2025,12:30,Q2/1003,10062 Enginyeria Informàtica,102743,
07/04/2025,10:30,07/04/2025,12:30,QC/1082,10062 Enginyeria Informàtica,102768,
07/04/2025,10:30,07/04/2025,12:30,Q3/0007,10062 Enginyeria Informàtica,102768,
07/04/2025,10:30,07/04/2025,12:30,Q1/0019,10062 Enginyeria Informàtica,102782,
07/04/2025,10:30,07/04/2025,13:30,Q4/1013,10062 Enginyeria Informàtica,102788,
07/04/2025,11:30,07/04/2025,12:30,Q2/1013,10062 Enginyeria Informàtica,102772,
07/04/2025,11:30,07/04/2025,12:30,Q3/0009,10062 Enginyeria Informàtica,103807,
07/04/2025,11:30,07/04/2025,13:30,Q3/0003,10062 Enginyeria Informàtica,102757,
07/04/2025,12:30,07/04/2025,13:30,Q3/0009,10062 Enginyeria Informàtica,102772,
07/04/2025,12:30,07/04/2025,13:30,Q3/0013,10062 Enginyeria Informàtica,103807,
07/04/2025,12:30,07/04/2025,14:30,Q2/1013,10062 Enginyeria Informàtica,102743,
07/04/2025,12:30,07/04/2025,14:30,QC/1082,10062 Enginyeria Informàtica,102768,
07/04/2025,12:30,07/04/2025,14:30,Q2/1003,10062 Enginyeria Informàtica,102743,
07/04/2025,12:30,07/04/2025,14:30,Q5/2003,10062 Enginyeria Informàtica,102765,
07/04/2025,12:30,07/04/2025,14:30,Q3/0007,10062 Enginyeria Informàtica,102768,
07/04/2025,12:30,07/04/2025,14:30,Q1/0019,10062 Enginyeria Informàtica,102782,
07/04/2025,12:30,07/04/2025,14:30,Q5/2006,10062 Enginyeria Informàtica,102765,
07/04/2025,13:30,07/04/2025,14:30,Q3/0009,10062 Enginyeria Informàtica,103807,
07/04/2025,13:30,07/04/2025,14:30,Q3/0013,10062 Enginyeria Informàtica,102772,
07/04/2025,15:00,07/04/2025,16:00,Q4/0003,10062 Enginyeria Informàtica,103804,
07/04/2025,15:00,07/04/2025,17:00,Q2/1003,10062 Enginyeria Informàtica,102743,
07/04/2025,15:00,07/04/2025,17:00,Q1/1003,10062 Enginyeria Informàtica,103802,
07/04/2025,15:00,07/04/2025,17:00,Q2/0007,10062 Enginyeria Informàtica,102768,
07/04/2025,16:00,07/04/2025,17:00,Q4/0003,10062 Enginyeria Informàtica,102745,
07/04/2025,17:00,07/04/2025,18:00,Q4/0003,10062 Enginyeria Informàtica,102772,
07/04/2025,17:00,07/04/2025,18:00,Q1/1003,10062 Enginyeria Informàtica,102772,
07/04/2025,17:00,07/04/2025,18:00,Q3/0009,10062 Enginyeria Informàtica,103807,
07/04/2025,17:00,07/04/2025,19:00,Q2/0007,10062 Enginyeria Informàtica,102768,
07/04/2025,17:00,07/04/2025,19:00,Q2/1009,10062 Enginyeria Informàtica,102743,
07/04/2025,17:00,07/04/2025,19:00,Q5/2009,10062 Enginyeria Informàtica,102746,
07/04/2025,18:00,07/04/2025,19:00,Q1/1003,10062 Enginyeria Informàtica,103807,
07/04/2025,18:00,07/04/2025,19:00,Q3/0009,10062 Enginyeria Informàtica,102772,
07/04/2025,19:00,07/04/2025,21:00,Q5/2003,10062 Enginyeria Informàtica,102765,
08/04/2025,08:30,08/04/2025,10:30,Q1/1007,10062 Enginyeria Informàtica,102746,
08/04/2025,08:30,08/04/2025,10:30,Q5/2008,10062 Enginyeria Informàtica,102746,
08/04/2025,08:30,08/04/2025,10:30,Q2/1005,10062 Enginyeria Informàtica,102765,
08/04/2025,08:30,08/04/2025,10:30,Q5/2003,10062 Enginyeria Informàtica,102765,
08/04/2025,08:30,08/04/2025,10:30,Q1/1003,10062 Enginyeria Informàtica,102790,
08/04/2025,08:30,08/04/2025,10:30,Q3/0013,10062 Enginyeria Informàtica,102765,
08/04/2025,08:30,08/04/2025,10:30,Q1/0007,10062 Enginyeria Informàtica,102782,
08/04/2025,08:30,08/04/2025,10:30,Q2/0019,10062 Enginyeria Informàtica,102784,
08/04/2025,09:30,08/04/2025,11:30,Q4/1003,10062 Enginyeria Informàtica,102793,
08/04/2025,09:30,08/04/2025,11:30,Q3/0003,10062 Enginyeria Informàtica,102750,
08/04/2025,10:30,08/04/2025,11:30,Q4/1005,10062 Enginyeria Informàtica,102790,
08/04/2025,10:30,08/04/2025,11:30,Q2/1003,10062 Enginyeria Informàtica,102769,
08/04/2025,10:30,08/04/2025,11:30,Q2/1013,10062 Enginyeria Informàtica,102768,
08/04/2025,10:30,08/04/2025,11:30,Q2/1005,10062 Enginyeria Informàtica,102781,
08/04/2025,10:30,08/04/2025,12:30,Q3/0009,10062 Enginyeria Informàtica,102765,
08/04/2025,10:30,08/04/2025,12:30,Q5/2003,10062 Enginyeria Informàtica,102765,
08/04/2025,10:30,08/04/2025,12:30,Q1/1007,10062 Enginyeria Informàtica,102746,
08/04/2025,10:30,08/04/2025,12:30,Q4/1013,10062 Enginyeria Informàtica,102784,
08/04/2025,11:30,08/04/2025,12:30,Q2/1005,10062 Enginyeria Informàtica,102781,
08/04/2025,11:30,08/04/2025,12:30,Q4/1005,10062 Enginyeria Informàtica,102790,
08/04/2025,11:30,08/04/2025,12:30,Q2/1003,10062 Enginyeria Informàtica,102769,
08/04/2025,11:30,08/04/2025,12:30,Q4/1003,10062 Enginyeria Informàtica,102794,
08/04/2025,11:30,08/04/2025,12:30,Q3/0013,10062 Enginyeria Informàtica,102768,
08/04/2025,11:30,08/04/2025,13:30,Q3/1003,10062 Enginyeria Informàtica,102749,
08/04/2025,12:30,08/04/2025,13:30,Q2/1003,10062 Enginyeria Informàtica,102769,
08/04/2025,12:30,08/04/2025,13:30,Q3/0013,10062 Enginyeria Informàtica,102768,
08/04/2025,12:30,08/04/2025,14:30,Q1/1007,10062 Enginyeria Informàtica,102761,
08/04/2025,12:30,08/04/2025,14:30,Q1/0007,10062 Enginyeria Informàtica,102782,
08/04/2025,12:30,08/04/2025,14:30,Q4/1013,10062 Enginyeria Informàtica,102781,
08/04/2025,12:30,08/04/2025,14:30,Q3/0009,10062 Enginyeria Informàtica,102765,
08/04/2025,12:30,08/04/2025,14:30,Q2/0013,10062 Enginyeria Informàtica,102784,
08/04/2025,12:30,08/04/2025,14:30,Q5/2003,10062 Enginyeria Informàtica,102794,
08/04/2025,13:30,08/04/2025,14:30,Q2/1003,10062 Enginyeria Informàtica,102768,
08/04/2025,13:30,08/04/2025,14:30,Q3/0013,10062 Enginyeria Informàtica,102769,
08/04/2025,13:30,08/04/2025,14:30,Q5/2008,10062 Enginyeria Informàtica,102749,
08/04/2025,14:00,08/04/2025,15:00,QC/0019,10062 Enginyeria Informàtica,102769,
08/04/2025,15:00,08/04/2025,17:00,Q3/0009,10062 Enginyeria Informàtica,102765,
08/04/2025,15:00,08/04/2025,17:00,Q4/0003,10062 Enginyeria Informàtica,102746,
08/04/2025,15:00,08/04/2025,17:00,Q3/0003,10062 Enginyeria Informàtica,102746,
08/04/2025,15:00,08/04/2025,17:00,Q5/2003,10062 Enginyeria Informàtica,102765,
08/04/2025,17:00,08/04/2025,18:00,Q4/0007,10062 Enginyeria Informàtica,102769,
08/04/2025,17:00,08/04/2025,18:00,Q3/0003,10062 Enginyeria Informàtica,102769,
08/04/2025,17:00,08/04/2025,18:00,Q4/0003,10062 Enginyeria Informàtica,102768,
08/04/2025,17:00,08/04/2025,19:00,Q3/0009,10062 Enginyeria Informàtica,102765,
08/04/2025,17:00,08/04/2025,19:00,Q5/2003,10062 Enginyeria Informàtica,102765,
08/04/2025,18:00,08/04/2025,19:00,Q4/0003,10062 Enginyeria Informàtica,102769,
08/04/2025,18:00,08/04/2025,19:00,Q3/0003,10062 Enginyeria Informàtica,102768,
09/04/2025,08:30,09/04/2025,09:30,Q4/1003,10062 Enginyeria Informàtica,102788,
09/04/2025,08:30,09/04/2025,09:30,Q4/1005,10062 Enginyeria Informàtica,102789,
09/04/2025,08:30,09/04/2025,10:30,Q1/1003,10062 Enginyeria Informàtica,102772,
09/04/2025,08:30,09/04/2025,10:30,Q1/1007,10062 Enginyeria Informàtica,102775,
09/04/2025,08:30,09/04/2025,10:30,Q1/0019,10062 Enginyeria Informàtica,102764,
09/04/2025,08:30,09/04/2025,10:30,Q5/2008,10062 Enginyeria Informàtica,102746,
09/04/2025,09:30,09/04/2025,10:30,Q4/1005,10062 Enginyeria Informàtica,102788,
09/04/2025,09:30,09/04/2025,10:30,Q4/1003,10062 Enginyeria Informàtica,102789,
09/04/2025,10:30,09/04/2025,11:30,Q4/1009,10062 Enginyeria Informàtica,103804,
09/04/2025,10:30,09/04/2025,11:30,Q5/2008,10062 Enginyeria Informàtica,102750,
09/04/2025,10:30,09/04/2025,11:30,Q2/1003,10062 Enginyeria Informàtica,102745,
09/04/2025,10:30,09/04/2025,12:30,QC/3115.1,10062 Enginyeria Informàtica,102788,
09/04/2025,10:30,09/04/2025,12:30,Q1/1003,10062 Enginyeria Informàtica,102772,
09/04/2025,10:30,09/04/2025,12:30,Q1/1007,10062 Enginyeria Informàtica,102775,
09/04/2025,10:30,09/04/2025,12:30,Q1/0019,10062 Enginyeria Informàtica,102764,
09/04/2025,11:30,09/04/2025,12:30,Q2/1003,10062 Enginyeria Informàtica,103804,
09/04/2025,11:30,09/04/2025,12:30,Q4/1009,10062 Enginyeria Informàtica,102745,
09/04/2025,11:30,09/04/2025,12:30,Q5/2008,10062 Enginyeria Informàtica,102749,
09/04/2025,12:30,09/04/2025,14:30,Q1/0007,10062 Enginyeria Informàtica,102764,
09/04/2025,12:30,09/04/2025,14:30,Q5/2009,10062 Enginyeria Informàtica,102746,
09/04/2025,12:30,09/04/2025,14:30,Q1/0019,10062 Enginyeria Informàtica,102764,
09/04/2025,12:30,09/04/2025,14:30,QC/3115.1,10062 Enginyeria Informàtica,102788,
09/04/2025,12:30,09/04/2025,14:30,Q2/0019,10062 Enginyeria Informàtica,102746,
09/04/2025,12:30,09/04/2025,14:30,Q3/0003,10062 Enginyeria Informàtica,102751,
09/04/2025,12:30,09/04/2025,14:30,Q1/1003,10062 Enginyeria Informàtica,102785,
09/04/2025,15:00,09/04/2025,16:00,Q4/0003,10062 Enginyeria Informàtica,103804,
09/04/2025,15:00,09/04/2025,16:00,Q2/1009,10062 Enginyeria Informàtica,102745,
09/04/2025,15:00,09/04/2025,16:00,Q5/2008,10062 Enginyeria Informàtica,102749,
09/04/2025,15:00,09/04/2025,17:00,Q2/1003,10062 Enginyeria Informàtica,102775,
09/04/2025,15:00,09/04/2025,17:00,Q1/0007,10062 Enginyeria Informàtica,102764,
09/04/2025,15:00,09/04/2025,17:00,Q4/0011,10062 Enginyeria Informàtica,102772,
09/04/2025,15:00,09/04/2025,17:00,Q3/0003,10062 Enginyeria Informàtica,102775,
09/04/2025,15:00,09/04/2025,17:00,Q1/0019,10062 Enginyeria Informàtica,102764,
09/04/2025,15:00,09/04/2025,17:00,Q5/2009,10062 Enginyeria Informàtica,102746,
09/04/2025,16:00,09/04/2025,17:00,Q4/0003,10062 Enginyeria Informàtica,102745,
09/04/2025,16:00,09/04/2025,17:00,Q2/1009,10062 Enginyeria Informàtica,103804,
09/04/2025,17:00,09/04/2025,18:00,Q3/0003,10062 Enginyeria Informàtica,102746,
09/04/2025,17:00,09/04/2025,19:00,Q1/0007,10062 Enginyeria Informàtica,102764,
09/04/2025,17:00,09/04/2025,19:00,Q4/0011,10062 Enginyeria Informàtica,102772,
09/04/2025,17:00,09/04/2025,19:00,Q1/0019,10062 Enginyeria Informàtica,102764,
09/04/2025,17:00,09/04/2025,19:00,QC/3115.1,10062 Enginyeria Informàtica,102788,
10/04/2025,08:30,10/04/2025,09:30,Q2/1005,10062 Enginyeria Informàtica,102745,
10/04/2025,08:30,10/04/2025,09:30,Q4/0003,10062 Enginyeria Informàtica,103804,
10/04/2025,08:30,10/04/2025,09:30,Q5/2009,10062 Enginyeria Informàtica,102757,
10/04/2025,08:30,10/04/2025,09:30,Q5/2008,10062 Enginyeria Informàtica,102751,
10/04/2025,08:30,10/04/2025,10:30,Q1/1007,10062 Enginyeria Informàtica,102769,
10/04/2025,08:30,10/04/2025,10:30,Q3/0009,10062 Enginyeria Informàtica,102743,
10/04/2025,08:30,10/04/2025,10:30,Q5/2003,10062 Enginyeria Informàtica,102765,
10/04/2025,08:30,10/04/2025,10:30,Q2/0019,10062 Enginyeria Informàtica,102768,
10/04/2025,08:30,10/04/2025,10:30,Q1/1003,10062 Enginyeria Informàtica,103807,
10/04/2025,08:30,10/04/2025,10:30,Q2/0017,10062 Enginyeria Informàtica,102784,
10/04/2025,09:30,10/04/2025,10:30,Q2/1005,10062 Enginyeria Informàtica,103804,
10/04/2025,09:30,10/04/2025,10:30,Q4/0003,10062 Enginyeria Informàtica,102745,
10/04/2025,09:30,10/04/2025,10:30,Q5/2008,10062 Enginyeria Informàtica,102751,
10/04/2025,09:30,10/04/2025,10:30,Q5/2009,10062 Enginyeria Informàtica,102757,
10/04/2025,10:30,10/04/2025,11:30,Q5/2008,10062 Enginyeria Informàtica,102749,
10/04/2025,10:30,10/04/2025,11:30,Q5/2009,10062 Enginyeria Informàtica,102757,
10/04/2025,10:30,10/04/2025,11:30,Q3/0013,10062 Enginyeria Informàtica,103802,
10/04/2025,10:30,10/04/2025,11:30,Q4/1003,10062 Enginyeria Informàtica,102765,
10/04/2025,10:30,10/04/2025,11:30,Q4/1005,10062 Enginyeria Informàtica,102785,
10/04/2025,10:30,10/04/2025,12:30,Q2/0011,10062 Enginyeria Informàtica,102768,
10/04/2025,10:30,10/04/2025,12:30,Q2/1005,10062 Enginyeria Informàtica,102743,
10/04/2025,10:30,10/04/2025,12:30,Q1/1007,10062 Enginyeria Informàtica,102769,
10/04/2025,10:30,10/04/2025,12:30,Q3/0009,10062 Enginyeria Informàtica,102794,
10/04/2025,10:30,10/04/2025,12:30,Q1/1003,10062 Enginyeria Informàtica,103807,
10/04/2025,11:30,10/04/2025,12:30,Q2/1013,10062 Enginyeria Informàtica,102765,
10/04/2025,11:30,10/04/2025,12:30,Q3/0013,10062 Enginyeria Informàtica,103802,
