start date,start time,end date,end time,unk,class Id,Estudi,Codi_Ass + Assignatura,grup matricula
03/04/2025,09:30,03/04/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 452,Sense grup de matricula
03/04/2025,09:30,03/04/2025,10:30, ,Q5/2008,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 452,Sense grup de matricula
03/04/2025,10:30,03/04/2025,11:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 412,Sense grup de matricula
03/04/2025,10:30,03/04/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 442",Sense grup de matricula
03/04/2025,10:30,03/04/2025,11:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 453,Sense grup de matricula
03/04/2025,10:30,03/04/2025,11:30,1,Q4/1003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 411,39
03/04/2025,10:30,03/04/2025,11:30, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 454,Sense grup de matricula
03/04/2025,10:30,03/04/2025,12:30, ,Q5/0004,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 422,Sense grup de matricula
03/04/2025,10:30,03/04/2025,12:30, ,Q3/0009,10062 Enginyeria Informàtica,102794 Integració Hardware/software - 430,42
03/04/2025,10:30,03/04/2025,12:30,2,Q2/1005,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 431,39
03/04/2025,10:30,03/04/2025,12:30, ,Q1/1007,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 41,78
03/04/2025,11:30,03/04/2025,12:30,1,Q4/1003,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 441",Sense grup de matricula
03/04/2025,11:30,03/04/2025,12:30,1,Q2/1013,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 412,38
03/04/2025,11:30,03/04/2025,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102784 Visió per Computador - 442,Sense grup de matricula
03/04/2025,11:30,03/04/2025,12:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 454,Sense grup de matricula
03/04/2025,11:30,03/04/2025,12:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 411,Sense grup de matricula
03/04/2025,12:30,03/04/2025,13:30, ,Q4/1005,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 442,Sense grup de matricula
03/04/2025,12:30,03/04/2025,13:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 455,Sense grup de matricula
03/04/2025,12:30,03/04/2025,13:30, ,Q4/1003,10062 Enginyeria Informàtica,102784 Visió per Computador - 441,Sense grup de matricula
03/04/2025,12:30,03/04/2025,13:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 432,Sense grup de matricula
03/04/2025,12:30,03/04/2025,13:30,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 431,40
03/04/2025,12:30,03/04/2025,14:30,2,Q1/1007,10062 Enginyeria Informàtica,102761 Anglès Professional II - 410,33
03/04/2025,12:30,03/04/2025,14:30,2,Q2/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 412,18
03/04/2025,12:30,03/04/2025,14:30, ,Q5/0004,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 423,Sense grup de matricula
03/04/2025,12:30,03/04/2025,14:30, ,Q2/1005,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 432,39
03/04/2025,12:30,03/04/2025,14:30,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 421,Sense grup de matricula
03/04/2025,12:30,03/04/2025,14:30,2,Q1/1003,10062 Enginyeria Informàtica,102777 Computació d'Altes Prestacions - 430,44
03/04/2025,13:30,03/04/2025,14:30,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 432,39
03/04/2025,13:30,03/04/2025,14:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 431,Sense grup de matricula
03/04/2025,13:30,03/04/2025,14:30,1,Q4/1003,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 441,Sense grup de matricula
03/04/2025,15:00,03/04/2025,17:00,2,Q5/0004,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 424,Sense grup de matricula
03/04/2025,15:00,03/04/2025,17:00, ,Q3/0003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 45,67
03/04/2025,17:00,03/04/2025,18:00,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 471,36
03/04/2025,17:00,03/04/2025,18:00,1,Q1/1003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 451,42
03/04/2025,17:00,03/04/2025,19:00, ,Q5/0004,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 425,Sense grup de matricula
03/04/2025,17:00,03/04/2025,19:00,2,Q4/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 451,32
03/04/2025,18:00,03/04/2025,19:00,1,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 451,Sense grup de matricula
03/04/2025,18:00,03/04/2025,20:00, ,Q2/1009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 511,40
03/04/2025,19:00,03/04/2025,21:00,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 422,Sense grup de matricula
04/04/2025,08:30,04/04/2025,09:30, ,Q5/2009,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 453,Sense grup de matricula
04/04/2025,08:30,04/04/2025,09:30, ,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 431,Sense grup de matricula
04/04/2025,08:30,04/04/2025,09:30, ,Q3/0009,10062 Enginyeria Informàtica,102746 Xarxes - 411,Sense grup de matricula
04/04/2025,08:30,04/04/2025,09:30,1,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 412,Sense grup de matricula
04/04/2025,08:30,04/04/2025,09:30, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 455,Sense grup de matricula
04/04/2025,08:30,04/04/2025,10:30,2,Q4/1013,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 440,83
04/04/2025,08:30,04/04/2025,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 43,85
04/04/2025,08:30,04/04/2025,10:30,2,Q1/1003,10062 Enginyeria Informàtica,102789 Gestió del Desenvolupament de Software - 420,79
04/04/2025,08:30,04/04/2025,10:30, ,Q2/1003,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 411,39
04/04/2025,09:30,04/04/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 454,Sense grup de matricula
04/04/2025,09:30,04/04/2025,10:30, ,Q3/0009,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 411,Sense grup de matricula
04/04/2025,09:30,04/04/2025,10:30, ,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 432,Sense grup de matricula
04/04/2025,09:30,04/04/2025,10:30, ,Q4/1005,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 451,Sense grup de matricula
04/04/2025,09:30,04/04/2025,10:30, ,Q3/0013,10062 Enginyeria Informàtica,102746 Xarxes - 412,Sense grup de matricula
04/04/2025,09:30,04/04/2025,11:30,2,Q4/1003,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 430,44
04/04/2025,10:30,04/04/2025,11:30, ,Q3/0009,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 431,Sense grup de matricula
04/04/2025,10:30,04/04/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 452,Sense grup de matricula
04/04/2025,10:30,04/04/2025,11:30, ,Q3/0013,10062 Enginyeria Informàtica,102746 Xarxes - 432,Sense grup de matricula
04/04/2025,10:30,04/04/2025,11:30,1,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 411,Sense grup de matricula
04/04/2025,10:30,04/04/2025,12:30, ,QC/1082,10062 Enginyeria Informàtica,102789 Gestió del Desenvolupament de Software - 423,Sense grup de matricula
04/04/2025,10:30,04/04/2025,12:30,2,Q2/0017,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 421,Sense grup de matricula
04/04/2025,10:30,04/04/2025,12:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 431,41
04/04/2025,10:30,04/04/2025,12:30,2,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 432,36
04/04/2025,10:30,04/04/2025,12:30, ,Q2/0019,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 444",Sense grup de matricula
04/04/2025,10:30,04/04/2025,12:30,2,Q1/1007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 41,63
04/04/2025,11:30,04/04/2025,12:30,1,Q4/1003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 452,Sense grup de matricula
04/04/2025,11:30,04/04/2025,12:30,1,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 412,Sense grup de matricula
04/04/2025,11:30,04/04/2025,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 432,Sense grup de matricula
04/04/2025,11:30,04/04/2025,12:30, ,Q3/0009,10062 Enginyeria Informàtica,102746 Xarxes - 431,Sense grup de matricula
04/04/2025,11:30,04/04/2025,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 451,Sense grup de matricula
04/04/2025,11:30,04/04/2025,13:30,2,Q5/2006,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 431,Sense grup de matricula
04/04/2025,12:30,04/04/2025,13:30,1,Q4/1003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 451,Sense grup de matricula
04/04/2025,12:30,04/04/2025,13:30, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 433,Sense grup de matricula
04/04/2025,12:30,04/04/2025,13:30, ,Q1/0019,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 452,Sense grup de matricula
04/04/2025,12:30,04/04/2025,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 413,Sense grup de matricula
04/04/2025,12:30,04/04/2025,14:30,2,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 425,Sense grup de matricula
04/04/2025,12:30,04/04/2025,14:30, ,QC/1082,10062 Enginyeria Informàtica,102789 Gestió del Desenvolupament de Software - 424,Sense grup de matricula
04/04/2025,12:30,04/04/2025,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 412,40
04/04/2025,12:30,04/04/2025,14:30,2,Q2/0017,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 422,Sense grup de matricula
04/04/2025,12:30,04/04/2025,14:30, ,Q5/2003,10062 Enginyeria Informàtica,102794 Integració Hardware/software - 432,Sense grup de matricula
04/04/2025,13:30,04/04/2025,14:30, ,Q1/0019,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 451,Sense grup de matricula
04/04/2025,13:30,04/04/2025,14:30, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 434,Sense grup de matricula
04/04/2025,13:30,04/04/2025,14:30,1,Q2/1009,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 452,Sense grup de matricula
04/04/2025,14:30,04/04/2025,16:30,2,Q5/2006,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 432,Sense grup de matricula
04/04/2025,15:00,04/04/2025,16:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 472,Sense grup de matricula
04/04/2025,15:00,04/04/2025,17:00,2,Q3/0003,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 45,81
04/04/2025,15:00,04/04/2025,17:00, ,Q2/0017,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 423,Sense grup de matricula
04/04/2025,15:00,04/04/2025,17:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 452,35
04/04/2025,15:00,04/04/2025,17:00, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 451,40
04/04/2025,16:00,04/04/2025,17:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 473,Sense grup de matricula
04/04/2025,17:00,04/04/2025,18:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 452,Sense grup de matricula
04/04/2025,17:00,04/04/2025,18:00, ,Q3/0003,10062 Enginyeria Informàtica,102746 Xarxes - 451,Sense grup de matricula
04/04/2025,17:00,04/04/2025,18:00, ,Q4/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 452,Sense grup de matricula
04/04/2025,17:00,04/04/2025,19:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 472,37
04/04/2025,17:00,04/04/2025,19:00,2,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 471,40
04/04/2025,17:00,04/04/2025,19:00, ,Q2/0017,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 424,Sense grup de matricula
04/04/2025,18:00,04/04/2025,19:00, ,Q4/0003,10062 Enginyeria Informàtica,102746 Xarxes - 452,Sense grup de matricula
04/04/2025,18:00,04/04/2025,19:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 453,Sense grup de matricula
04/04/2025,18:00,04/04/2025,19:00,1,Q3/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 451,Sense grup de matricula
07/04/2025,08:30,07/04/2025,09:30,1,Q4/1009,10062 Enginyeria Informàtica,102745 Legislació - 415,78
07/04/2025,08:30,07/04/2025,09:30,1,Q2/1013,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 410,91
07/04/2025,08:30,07/04/2025,10:30,2,Q3/0009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 431,39
07/04/2025,08:30,07/04/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 411,Sense grup de matricula
07/04/2025,08:30,07/04/2025,10:30,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 411,Sense grup de matricula
07/04/2025,08:30,07/04/2025,10:30,2,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 41,72
07/04/2025,08:30,07/04/2025,10:30,2,Q5/2006,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 412,Sense grup de matricula
07/04/2025,09:30,07/04/2025,10:30, ,Q2/1013,10062 Enginyeria Informàtica,102745 Legislació - 410,70
07/04/2025,09:30,07/04/2025,10:30, ,Q4/1009,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 415,73
07/04/2025,10:30,07/04/2025,11:30,1,Q2/1013,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 412,Sense grup de matricula
07/04/2025,10:30,07/04/2025,11:30,1,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 411,Sense grup de matricula
07/04/2025,10:30,07/04/2025,12:30,2,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 43,72
07/04/2025,10:30,07/04/2025,12:30, ,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 411,36
07/04/2025,10:30,07/04/2025,12:30, ,QC/1082,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 411,Sense grup de matricula
07/04/2025,10:30,07/04/2025,12:30, ,Q3/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 413,Sense grup de matricula
07/04/2025,10:30,07/04/2025,12:30, ,Q1/0019,10062 Enginyeria Informàtica,102782 Compiladors - 440,38
07/04/2025,10:30,07/04/2025,13:30,3,Q4/1013,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 420,80
07/04/2025,11:30,07/04/2025,12:30,1,Q2/1013,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 412,Sense grup de matricula
07/04/2025,11:30,07/04/2025,12:30,1,Q3/0009,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 411,Sense grup de matricula
07/04/2025,11:30,07/04/2025,13:30, ,Q3/0003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 450,100
07/04/2025,12:30,07/04/2025,13:30,1,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 431,Sense grup de matricula
07/04/2025,12:30,07/04/2025,13:30,1,Q3/0013,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 432,Sense grup de matricula
07/04/2025,12:30,07/04/2025,14:30,2,Q2/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 412,18
07/04/2025,12:30,07/04/2025,14:30,2,QC/1082,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 412,Sense grup de matricula
07/04/2025,12:30,07/04/2025,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 432,39
07/04/2025,12:30,07/04/2025,14:30,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 413,Sense grup de matricula
07/04/2025,12:30,07/04/2025,14:30, ,Q3/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 414,Sense grup de matricula
07/04/2025,12:30,07/04/2025,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102782 Compiladors - 441,37
07/04/2025,12:30,07/04/2025,14:30,2,Q5/2006,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 414,Sense grup de matricula
07/04/2025,13:30,07/04/2025,14:30,1,Q3/0009,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 431,Sense grup de matricula
07/04/2025,13:30,07/04/2025,14:30,1,Q3/0013,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 432,Sense grup de matricula
07/04/2025,15:00,07/04/2025,16:00,1,Q4/0003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 417,61
07/04/2025,15:00,07/04/2025,17:00,2,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 451,32
07/04/2025,15:00,07/04/2025,17:00,2,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 45,45
07/04/2025,15:00,07/04/2025,17:00, ,Q2/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 415,Sense grup de matricula
07/04/2025,16:00,07/04/2025,17:00, ,Q4/0003,10062 Enginyeria Informàtica,102745 Legislació - 417,56
07/04/2025,17:00,07/04/2025,18:00,1,Q4/0003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 471,Sense grup de matricula
07/04/2025,17:00,07/04/2025,18:00,1,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 451,Sense grup de matricula
07/04/2025,17:00,07/04/2025,18:00,1,Q3/0009,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 452,Sense grup de matricula
07/04/2025,17:00,07/04/2025,19:00, ,Q2/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 416,Sense grup de matricula
07/04/2025,17:00,07/04/2025,19:00, ,Q2/1009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 511,40
07/04/2025,17:00,07/04/2025,19:00,2,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 413,Sense grup de matricula
07/04/2025,18:00,07/04/2025,19:00,1,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 451,Sense grup de matricula
07/04/2025,18:00,07/04/2025,19:00,1,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 452,Sense grup de matricula
07/04/2025,19:00,07/04/2025,21:00,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 415,Sense grup de matricula
08/04/2025,08:30,08/04/2025,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102746 Xarxes - 43,85
08/04/2025,08:30,08/04/2025,10:30, ,Q5/2008,10062 Enginyeria Informàtica,102746 Xarxes - 415,Sense grup de matricula
08/04/2025,08:30,08/04/2025,10:30,2,Q2/1005,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 412,38
08/04/2025,08:30,08/04/2025,10:30,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 416,Sense grup de matricula
08/04/2025,08:30,08/04/2025,10:30, ,Q1/1003,10062 Enginyeria Informàtica,102790 Arquitectura i Tecnologies de Software - 420,72
08/04/2025,08:30,08/04/2025,10:30,2,Q3/0013,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 411,39
08/04/2025,08:30,08/04/2025,10:30, ,Q1/0007,10062 Enginyeria Informàtica,102782 Compiladors - 440,38
08/04/2025,08:30,08/04/2025,10:30, ,Q2/0019,10062 Enginyeria Informàtica,102784 Visió per Computador - 441,Sense grup de matricula
08/04/2025,09:30,08/04/2025,11:30, ,Q4/1003,10062 Enginyeria Informàtica,102793 Microprocessadors i Perifèrics - 430,33
08/04/2025,09:30,08/04/2025,11:30,2,Q3/0003,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 450,103
08/04/2025,10:30,08/04/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,102790 Arquitectura i Tecnologies de Software - 421,Sense grup de matricula
08/04/2025,10:30,08/04/2025,11:30, ,Q2/1003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 432,Sense grup de matricula
08/04/2025,10:30,08/04/2025,11:30, ,Q2/1013,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 431,Sense grup de matricula
08/04/2025,10:30,08/04/2025,11:30,1,Q2/1005,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 422,Sense grup de matricula
08/04/2025,10:30,08/04/2025,12:30,2,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 431,40
08/04/2025,10:30,08/04/2025,12:30,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 417,Sense grup de matricula
08/04/2025,10:30,08/04/2025,12:30, ,Q1/1007,10062 Enginyeria Informàtica,102746 Xarxes - 41,86
08/04/2025,10:30,08/04/2025,12:30, ,Q4/1013,10062 Enginyeria Informàtica,102784 Visió per Computador - 440,86
08/04/2025,11:30,08/04/2025,12:30,1,Q2/1005,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 421,Sense grup de matricula
08/04/2025,11:30,08/04/2025,12:30,1,Q4/1005,10062 Enginyeria Informàtica,102790 Arquitectura i Tecnologies de Software - 422,Sense grup de matricula
08/04/2025,11:30,08/04/2025,12:30, ,Q2/1003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 431,Sense grup de matricula
08/04/2025,11:30,08/04/2025,12:30, ,Q4/1003,10062 Enginyeria Informàtica,102794 Integració Hardware/software - 431,Sense grup de matricula
08/04/2025,11:30,08/04/2025,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 432,Sense grup de matricula
08/04/2025,11:30,08/04/2025,13:30,2,Q3/1003,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 450,98
08/04/2025,12:30,08/04/2025,13:30,1,Q2/1003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 412,Sense grup de matricula
08/04/2025,12:30,08/04/2025,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 411,Sense grup de matricula
08/04/2025,12:30,08/04/2025,14:30,2,Q1/1007,10062 Enginyeria Informàtica,102761 Anglès Professional II - 410,33
08/04/2025,12:30,08/04/2025,14:30,2,Q1/0007,10062 Enginyeria Informàtica,102782 Compiladors - 441,37
08/04/2025,12:30,08/04/2025,14:30,2,Q4/1013,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 420,84
08/04/2025,12:30,08/04/2025,14:30,2,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 432,39
08/04/2025,12:30,08/04/2025,14:30,2,Q2/0013,10062 Enginyeria Informàtica,102784 Visió per Computador - 442,Sense grup de matricula
08/04/2025,12:30,08/04/2025,14:30,2,Q5/2003,10062 Enginyeria Informàtica,102794 Integració Hardware/software - 431,Sense grup de matricula
08/04/2025,13:30,08/04/2025,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 412,Sense grup de matricula
08/04/2025,13:30,08/04/2025,14:30,1,Q3/0013,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 411,Sense grup de matricula
08/04/2025,13:30,08/04/2025,14:30,1,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 451,Sense grup de matricula
08/04/2025,14:00,08/04/2025,15:00,1,QC/0019,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 472,Sense grup de matricula
08/04/2025,15:00,08/04/2025,17:00,2,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 451,42
08/04/2025,15:00,08/04/2025,17:00,2,Q4/0003,10062 Enginyeria Informàtica,102746 Xarxes - 47,29
08/04/2025,15:00,08/04/2025,17:00,2,Q3/0003,10062 Enginyeria Informàtica,102746 Xarxes - 45,67
08/04/2025,15:00,08/04/2025,17:00,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 418,Sense grup de matricula
08/04/2025,17:00,08/04/2025,18:00, ,Q4/0007,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 471,Sense grup de matricula
08/04/2025,17:00,08/04/2025,18:00,1,Q3/0003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 451,Sense grup de matricula
08/04/2025,17:00,08/04/2025,18:00,1,Q4/0003,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 452,Sense grup de matricula
08/04/2025,17:00,08/04/2025,19:00,2,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 471,36
08/04/2025,17:00,08/04/2025,19:00,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 419,Sense grup de matricula
08/04/2025,18:00,08/04/2025,19:00,1,Q4/0003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 452,Sense grup de matricula
08/04/2025,18:00,08/04/2025,19:00, ,Q3/0003,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 451,Sense grup de matricula
09/04/2025,08:30,09/04/2025,09:30, ,Q4/1003,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 421,Sense grup de matricula
09/04/2025,08:30,09/04/2025,09:30, ,Q4/1005,10062 Enginyeria Informàtica,102789 Gestió del Desenvolupament de Software - 422,Sense grup de matricula
09/04/2025,08:30,09/04/2025,10:30, ,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 41,75
09/04/2025,08:30,09/04/2025,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 43,80
09/04/2025,08:30,09/04/2025,10:30, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 431,41
09/04/2025,08:30,09/04/2025,10:30,2,Q5/2008,10062 Enginyeria Informàtica,102746 Xarxes - 419,Sense grup de matricula
