estudi,curs_academic,id_anonim,sexe,curs_academic_acces_estudi,via_acces_estudi,nota_d_acces_preinscripcio,dedicacio_de_l_estudiant,s_n_discapacitat,beca_concedida,estudis_mare,estudis_pare,taxa_exit
Graduat En Enginyeria Informàtica,2024/25,Ddea30846Df6F37De686F909F1A69Eef,Home,2021/22,Batx. / Cou Amb Pau,9.62,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Diplomat O Enginyer Tèc.,0.0
Graduat En Enginyeria Informàtica,2024/25,B19A5E3E1C8E22Fcb5C17D30Fe0E591F,Home,2023/24,Universitaris Batx. / Cou Amb Pau,10.428,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,25.0
Graduat En Enginyeria Informàtica,2024/25,A317E49Acf48513Aba1Bba51Bfe826Af,Home,2020/21,Batx. / Cou Amb Pau,9.17,Temps Complet,N,Sí,Batxillerat O Fp 2N Grau,Egb O Fp 1Er Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,C0419575F07Eea6Bcb2Fe167Fc78C2Ae,Home,2024/25,Batx. / Cou Amb Pau,9.97,Temps Complet,N,No,Màsters O Antigues Llicenciatures,Màsters O Antigues Llicenciatures,100.0
Graduat En Enginyeria Informàtica,2024/25,50018Edc21317Dc9D3Afb781Be6114Fb,Dona,2024/25,Batx. / Cou Amb Pau,9.624,Temps Complet,N,No,Màsters O Antigues Llicenciatures,Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),20.0
Graduat En Enginyeria Informàtica,2024/25,22Fc823F8Cb3467E9Bf6480Aa950Edb9,Home,2024/25,Universitaris Batx. / Cou Amb Pau,9.0,Temps Complet,S,No,Batxillerat O Fp 2N Grau,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,D2B93Fa7190D097D86217851Ff45844E,Home,2022/23,Batx. / Cou Amb Pau,9.864,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,45Fa660C3E66F451D8Ac4Bbd1Ac7897F,Home,2024/25,Batx. / Cou Amb Pau,11.042,Temps Complet,N,Sí,Batxillerat,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,40058669A59D6B705387B396E16Cad38,Home,2021/22,Batx. / Cou Amb Pau,10.83,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,1985Ee93D5B6151646149E45161E1Da4,Home,2023/24,Batx. / Cou Amb Pau,8.7,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,E13Cfbb04C240212Befb98F27283938E,Home,2021/22,Batx. / Cou Amb Pau,11.116,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,810Da8Da4099934F5E725E43932D7800,Home,2022/23,Batx. / Cou Amb Pau,10.058,Temps Complet,N,No,Sense Assignar,Sense Assignar,100.0
Graduat En Enginyeria Informàtica,2024/25,77E9Cbc9136D0B4Aaa05319918Cec99B,Home,2022/23,Batx. / Cou Amb Pau,9.892,Temps Complet,N,Sí,Batxillerat O Fp 2N Grau,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,0Eb0255590F4Afb3F69C74A3463C7726,Home,2023/24,Batx. / Cou Amb Pau,9.886,Temps Complet,N,Sí,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,0Cc0D3C960Cf36Cb60Ab69Ce3D764094,Home,2022/23,Batx. / Cou Amb Pau,9.956,Temps Variable,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,67.0
Graduat En Enginyeria Informàtica,2024/25,Cd21979C0E519D2Efd7Ed66Af667F57F,Home,2019/20,Batx. / Cou Amb Pau,8.604,Temps Variable,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,83.0
Graduat En Enginyeria Informàtica,2024/25,428B1332650Aafd04401C3A2E1Bcf248,Home,2023/24,Batx. / Cou Amb Pau,9.546,Temps Complet,N,Sí,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,77.0
Graduat En Enginyeria Informàtica,2024/25,Aa9338Ba61Ed1765264Dd4C9A84C29Ab,Home,2023/24,Universitaris Batx. / Cou Amb Pau,9.722,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,Aea2Dd3E5D15562A82D9215Aa37B451D,Home,2023/24,Batx. / Cou Amb Pau,12.486,Temps Complet,N,No,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",Màsters O Antigues Llicenciatures,100.0
Graduat En Enginyeria Informàtica,2024/25,D7C929Ad890E6B568A30Fe5692Db4349,Home,2021/22,Batx. / Cou Amb Pau,9.538,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,50.0
Graduat En Enginyeria Informàtica,2024/25,Ada7603D2Cd88D166Ac2781F16D32Ae6,Dona,2023/24,Batx. / Cou Amb Pau,10.28,Temps Complet,N,Sí,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,67.0
Graduat En Enginyeria Informàtica,2024/25,Ba7F7Ec29D17717591Ce374194C0C5C2,Home,2023/24,Batx. / Cou Amb Pau,9.896,Temps Complet,N,Sí,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,9F5E38A10F50D906256Cbca456C90D67,Dona,2021/22,Batx. / Cou Amb Pau,10.366,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,80.0
Graduat En Enginyeria Informàtica,2024/25,A932D19D77A2029Dc890Bd4E69884D27,Home,2024/25,Batx. / Cou Amb Pau,10.034,Temps Complet,N,No,Màsters O Antigues Llicenciatures,Màsters O Antigues Llicenciatures,100.0
Graduat En Enginyeria Informàtica,2024/25,E1B4Aa7F5F56Edc8F5Aeabf9Cb525F7B,Home,2023/24,Batx. / Cou Amb Pau,10.01,Temps Complet,N,Sí,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,287Fb92E730A20E3E1Be3C81Aba869B8,Home,2024/25,Batx. / Cou Amb Pau,9.778,Temps Complet,N,No,Batxillerat,Graus Universitaris O Diplomatures Universitàries,100.0
Graduat En Enginyeria Informàtica,2024/25,43B2Ed2A79B870Bcfe4A0Ab835D69Cd8,Dona,2021/22,Batx. / Cou Amb Pau,9.44,Temps Complet,N,Sí,Egb O Fp 1Er Grau,Egb O Fp 1Er Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,2846A76A3D93Dc69Ee2Ac2D1B9Bacb4E,Home,2021/22,Batx. / Cou Amb Pau,9.854,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,118F09Ff38A277202E3F91381B56D136,Home,2022/23,Batx. / Cou Amb Pau,10.116,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,0D901887652584Fc4490445F238246Fb,Home,2020/21,Batx. / Cou Amb Pau,9.73,Temps Complet,N,Sí,Egb O Fp 1Er Grau,Egb O Fp 1Er Grau,40.0
Graduat En Enginyeria Informàtica,2024/25,6Dba311C8A84136C6E093E27A86C4B5E,Home,2022/23,"Fp2, Cfgs",9.892,Temps Complet,N,Sí,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,Ea9Dda9F6Af24Da57667Bc88Af8Fd88A,Home,2023/24,"Fp2, Cfgs",10.347,Temps Complet,N,No,Graus Universitaris O Diplomatures Universitàries,Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),75.0
Graduat En Enginyeria Informàtica,2024/25,7D95488Edb1C55943Fd2F0E98765E335,Dona,2022/23,Batx. / Cou Amb Pau,9.946,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,14.0
Graduat En Enginyeria Informàtica,2024/25,1C6A3F1C5C439411Ac904511442D5A61,Home,2021/22,Universitaris Batx. / Cou Amb Pau,10.014,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,4B2D6F7B82988D2B2Eaceef1369955B1,Home,2022/23,Batx. / Cou Amb Pau,11.752,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,67.0
Graduat En Enginyeria Informàtica,2024/25,5Defd68497B356891E8989C4932E0745,Home,2024/25,Batx. / Cou Amb Pau,10.136,Temps Complet,N,Sí,Sense Estudis,Sense Estudis,20.0
Graduat En Enginyeria Informàtica,2024/25,2D142B6E615B79E1Bbde7Adfe113A598,Home,2024/25,Batx. / Cou Amb Pau,10.288,Temps Complet,N,No,Cicles Formatius De Grau Mitjà I Similars (Formació Professional De Primer Grau),"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,B91Cbfeeb74B1502481537D40D8C3905,Home,2023/24,Batx. / Cou Amb Pau,11.954,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,43.0
Graduat En Enginyeria Informàtica,2024/25,5A86Aaa4C86Ce2F83375Eeb61E1D4F33,Home,2018/19,Batx. / Cou Amb Pau,9.41,Temps Variable,N,Sí,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,50.0
Graduat En Enginyeria Informàtica,2024/25,85Bdac45F78A3E99A38D0D373Ae001A5,Home,2023/24,Batx. / Cou Amb Pau,10.384,Temps Complet,N,No,Batxillerat,Batxillerat O Fp 2N Grau,80.0
Graduat En Enginyeria Informàtica,2024/25,46B92A206Db0951A49F5D1Ac1Ae43541,Home,2024/25,Batx. / Cou Amb Pau,10.04,Temps Complet,N,Sí,Batxillerat,Batxillerat,100.0
Graduat En Enginyeria Informàtica,2024/25,D9D57Abbee9769E7F7Ec8549D1119Bec,Home,2021/22,Batx. / Cou Amb Pau,10.62,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,75.0
Graduat En Enginyeria Informàtica,2024/25,7Fd149E564Be8Ebfde2A35Dff44C10Ec,Dona,2024/25,Batx. / Cou Amb Pau,9.588,Temps Complet,N,No,Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),100.0
Graduat En Enginyeria Informàtica,2024/25,2464F804C1255Ce33C4Fe426589536B8,Dona,2023/24,Batx. / Cou Amb Pau,9.952,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,58.0
Graduat En Enginyeria Informàtica,2024/25,Fedba24Ef9F15418E0Be733108Fc1234,Home,2024/25,"Fp2, Cfgs",10.261,Temps Complet,N,No,Cicles Formatius De Grau Mitjà I Similars (Formació Professional De Primer Grau),Estudis Primaris,100.0
Graduat En Enginyeria Informàtica,2024/25,3Aa4E428Dcc7Adb0Ad9C69B28Db60905,Home,2021/22,Batx. / Cou Amb Pau,10.404,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,0.0
Graduat En Enginyeria Informàtica,2024/25,3D65De6Fad7A87E25Eaa9Ea8B6Ad6472,Home,2023/24,Batx. / Cou Amb Pau,10.544,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,60.0
Graduat En Enginyeria Informàtica,2024/25,12Fcba8Fd89Dba35Dc6Fe426343Cfa5B,Dona,2024/25,Batx. / Cou Amb Pau,9.752,Temps Complet,N,No,Graus Universitaris O Diplomatures Universitàries,Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),100.0
Graduat En Enginyeria Informàtica,2024/25,42A0231Cefff13557F197D730C8Cf379,Home,2020/21,Batx. / Cou Amb Pau,9.212,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,9A0E22023F2B3Df0E4D035825624Fc4B,Home,2023/24,Batx. / Cou Amb Pau,12.16,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,60.0
Graduat En Enginyeria Informàtica,2024/25,A0B58E6Be837Adc36D4D80F4Ae4Eecf5,Dona,2022/23,Batx. / Cou Amb Pau,10.084,Temps Complet,N,Sí,Egb O Fp 1Er Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,Ba8D636B2Cf5F1A222B2364Be9F3231B,Home,2024/25,Batx. / Cou Amb Pau,10.12,Temps Complet,N,Sí,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)","Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,C2C65784C3C38240986E291935Cff2D0,Home,2024/25,Batx. / Cou Amb Pau,10.24,Temps Complet,N,No,Cicles Formatius De Grau Mitjà I Similars (Formació Professional De Primer Grau),Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),100.0
Graduat En Enginyeria Informàtica,2024/25,A0A59Fcc06F0808Acfe03C1B9A7Eb700,Home,2021/22,Batx. / Cou Amb Pau,10.034,Temps Complet,N,Sí,Egb O Fp 1Er Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,0E38D2E034F4B5E9D266827Ac3A84186,Dona,2024/25,Batx. / Cou Amb Pau,12.37,Temps Complet,N,No,Graus Universitaris O Diplomatures Universitàries,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,4Bbc34Ebb37E1B9F304729C75179C210,Home,2017/18,Batx. / Cou Amb Pau,7.5,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,0.0
Graduat En Enginyeria Informàtica,2024/25,1D67Debab41Ada1Fdb69F5A4E6A4Af78,Home,2024/25,Batx. / Cou Amb Pau,9.672,Temps Complet,N,No,Graus Universitaris O Diplomatures Universitàries,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,5B0163B2Ded2Af2F0F938Cd6B975Cb9D,Home,2022/23,Batx. / Cou Amb Pau,10.552,Temps Complet,N,No,Sense Assignar,Sense Assignar,100.0
Graduat En Enginyeria Informàtica,2024/25,Fb2818F4013C4A976Cb2012Bc5F5B8Be,Home,2024/25,Batx. / Cou Amb Pau,9.62,Temps Complet,N,No,Graus Universitaris O Diplomatures Universitàries,Graus Universitaris O Diplomatures Universitàries,70.0
Graduat En Enginyeria Informàtica,2024/25,B7E2A4943F148Ed4E4Ec3E1A02471Bc1,Dona,2022/23,Universitaris Batx. / Cou Amb Pau,9.823,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,80.0
Graduat En Enginyeria Informàtica,2024/25,54020Cd8Eea3164A0Ecbbdaaa1Ba8Eac,Home,2021/22,Batx. / Cou Amb Pau,10.242,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,421316122210C1970B5B252440601Ec7,Home,2024/25,Batx. / Cou Amb Pau,10.39,Temps Complet,N,Sí,Batxillerat,Estudis Primaris,70.0
Graduat En Enginyeria Informàtica,2024/25,33476284Aa97Eccd9A3Ca7C56E651C6A,Home,2020/21,Batx. / Cou Amb Pau,10.044,Temps Complet,N,No,Sense Assignar,Diplomat O Enginyer Tèc.,0.0
Graduat En Enginyeria Informàtica,2024/25,2Ce9F18D2Fdd941B7A49Efa8B3C02C61,Home,2022/23,Batx. / Cou Amb Pau,12.236,Temps Complet,N,Sí,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,8Cfd5Ff4Ab58226D957Efe4Da93Aaa36,Home,2019/20,Batx. / Cou Amb Pau,8.996,Temps Variable,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,75.0
Graduat En Enginyeria Informàtica,2024/25,27E1Ab0A0E8120Be576947412A39A88C,Home,2021/22,Universitaris Batx. / Cou Amb Pau,9.988,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,86.0
Graduat En Enginyeria Informàtica,2024/25,Bd73175847637055833Aa2696A179621,Home,2023/24,Batx. / Cou Amb Pau,10.44,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,A9Fd219B50Ee81273F162Fa9Fead68Ba,Home,2022/23,Batx. / Cou Amb Pau,11.688,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,79E1D8A40B8E45F1Aea871Fee0F7Fcd7,Dona,2023/24,Batx. / Cou Amb Pau,12.418,Temps Complet,N,Sí,Graus Universitaris O Diplomatures Universitàries,Doctorat Universitari,100.0
Graduat En Enginyeria Informàtica,2024/25,0Cf52B042Baf348Bb3Cff67050737Be1,Home,2022/23,"Fp2, Cfgs",10.094,Temps Variable,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,50.0
Graduat En Enginyeria Informàtica,2024/25,29F2Dad9798Ec84C10Dc4443118E076D,Home,2023/24,"Diplomat, Llicenciat",7.21,Temps Parcial,N,No,Estudis Primaris,Batxillerat,100.0
Graduat En Enginyeria Informàtica,2024/25,3B5B2111B17F08C02Aec2Fe8326B02A6,Home,2023/24,Batx. / Cou Amb Pau,9.814,Temps Complet,N,Sí,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,5E762A53C2A8E59B81F32Fef84C1F693,Home,2024/25,Batx. / Cou Amb Pau,10.748,Temps Complet,N,Sí,Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),Estudis Primaris,100.0
Graduat En Enginyeria Informàtica,2024/25,78F224B1Cf68449238Cee3Ebf4Db1Fbf,Home,2020/21,Sense Assignar,0.0,Temps Variable,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,80.0
Graduat En Enginyeria Informàtica,2024/25,76B23Feabe2E2B3F2Cba75E5915973D6,Home,2024/25,Batx. / Cou Amb Pau,9.942,Temps Complet,N,No,Graus Universitaris O Diplomatures Universitàries,Graus Universitaris O Diplomatures Universitàries,70.0
Graduat En Enginyeria Informàtica,2024/25,6Ad7E2Faed2Ee8368A69B73929260D31,Dona,2023/24,Universitaris Batx. / Cou Amb Pau,11.714,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Diplomat O Enginyer Tèc.,82.0
Graduat En Enginyeria Informàtica,2024/25,5B8F7De2Fdde0Ddfaa06C0996A0Bc11C,Home,2024/25,"Fp2, Cfgs",11.355,Temps Complet,N,No,Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),100.0
Graduat En Enginyeria Informàtica,2024/25,936Fd48B80F15Af22A6Ada95E4857F56,Home,2024/25,Batx. / Cou Amb Pau,9.667,Temps Complet,N,No,Batxillerat,Batxillerat,100.0
Graduat En Enginyeria Informàtica,2024/25,26974Fb829E41Ffd8C716F8C4D37E676,Home,2019/20,Batx. / Cou Amb Pau,8.534,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,0.0
Graduat En Enginyeria Informàtica,2024/25,8A34986D10C8Cb0Dc438370A63E26863,Home,2022/23,Batx. / Cou Amb Pau,9.966,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,4A2Fc61Db545C456D04F0786972C139E,Home,2021/22,Universitaris Batx. / Cou Amb Pau,9.322,Temps Complet,N,Sí,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,E19Bcba495D535934C41D911F9Fa7B75,Home,2021/22,"Fp2, Cfgs",9.708,Temps Complet,N,Sí,Egb O Fp 1Er Grau,Egb O Fp 1Er Grau,80.0
Graduat En Enginyeria Informàtica,2024/25,B4Bb3D9Dedf0Ddc2195126B5A340Ee66,Home,2021/22,Batx. / Cou Amb Pau,9.936,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,33.0
Graduat En Enginyeria Informàtica,2024/25,325646590809B66B92A329E1691Fd141,Home,2024/25,Batx. / Cou Amb Pau,10.148,Temps Complet,N,No,Graus Universitaris O Diplomatures Universitàries,Cicles Formatius De Grau Superior I Similars (Formació Professional De Segon Grau),100.0
Graduat En Enginyeria Informàtica,2024/25,De5C559D3533C485096Ec2690F271D1A,Home,2021/22,"Fp2, Cfgs",9.537,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,80.0
Graduat En Enginyeria Informàtica,2024/25,Be92B809Ceef925C1625C5E18260Ca90,Dona,2023/24,Batx. / Cou Amb Pau,9.732,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,203A69F2785489A43Ffc653Da2590Ff1,Home,2022/23,"Fp2, Cfgs",10.439,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,B16Fe37091139901462A4269D488B93A,Home,2024/25,Batx. / Cou Amb Pau,12.52,Temps Complet,N,No,Doctorat Universitari,Graus Universitaris O Diplomatures Universitàries,100.0
Graduat En Enginyeria Informàtica,2024/25,5E3439Cfe3066044Df565C378C251854,Home,2022/23,Batx. / Cou Amb Pau,9.87,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,100.0
Graduat En Enginyeria Informàtica,2024/25,Df3E89Fc5B4223D9B1989Dd66C122044,Home,2018/19,Universitaris Fp2 / Cfgs,7.603,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,67.0
Graduat En Enginyeria Informàtica,2024/25,13C620B43177Bcd53Dd4D751804Cf2E3,Home,2024/25,Batx. / Cou Amb Pau,10.694,Temps Complet,N,Sí,Graus Universitaris O Diplomatures Universitàries,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,A551E4B80900D9621A41A1Acdfedb5Cb,Home,2020/21,Batx. / Cou Amb Pau,10.154,Temps Complet,N,Sí,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,00665C4Df2B06078706C9C96E9F6C117,Home,2024/25,"Fp2, Cfgs",10.002,Temps Complet,N,Sí,Batxillerat,Estudis Primaris,70.0
Graduat En Enginyeria Informàtica,2024/25,6428A30Cdeb5098F60A9507Cb93Ecc56,Home,2020/21,Batx. / Cou Amb Pau,9.096,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,F4A8Bcb91138A4950Cc3B4B75Fda8E20,Dona,2024/25,Batx. / Cou Amb Pau,12.758,Temps Complet,N,No,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)","Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,9Acbfe446Da29481C8C577F9221A9Cee,Home,2022/23,Batx. / Cou Amb Pau,9.866,Temps Complet,N,Sí,Estudis Primaris,Estudis Primaris,67.0
Graduat En Enginyeria Informàtica,2024/25,8344794E9D85851D13B99B92D46156Cb,Home,2021/22,Batx. / Cou Amb Pau,9.806,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,0.0
Graduat En Enginyeria Informàtica,2024/25,72C5Db830D13D5Bc6A49B7Dabf489945,Home,2024/25,Batx. / Cou Amb Pau,9.754,Temps Complet,N,Sí,Estudis Primaris,Altres / Ns / Nc,100.0
Graduat En Enginyeria Informàtica,2024/25,Ac3Cd74F6Ee7876E7A7Dacb6Ce05D2F1,Dona,2019/20,Batx. / Cou Amb Pau,8.766,Temps Variable,N,Sí,Batxillerat O Fp 2N Grau,Egb O Fp 1Er Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,9F64460868Ef6573013951C2D613E3Bc,Home,2024/25,Batx. / Cou Amb Pau,9.666,Temps Complet,N,Sí,"Primera Etapa D'Educació Secundària I Similar (Eso, Egb)","Primera Etapa D'Educació Secundària I Similar (Eso, Egb)",100.0
Graduat En Enginyeria Informàtica,2024/25,A237364394Aac6F6E6D38348A7Aeb1C9,Home,2023/24,Batx. / Cou Amb Pau,10.468,Temps Complet,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,60.0
Graduat En Enginyeria Informàtica,2024/25,E78D96Ceb4B29F7B592607910122957E,Home,2023/24,Sense Assignar,0.0,Temps Variable,N,Sí,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,50.0
Graduat En Enginyeria Informàtica,2024/25,F4882697Cb087Fe6B0778Bc642E6A63D,Home,2024/25,Batx. / Cou Amb Pau,12.499,Temps Complet,N,No,Batxillerat,Batxillerat,100.0
Graduat En Enginyeria Informàtica,2024/25,Af0Ecd09F728583A3067A21Ce820605A,Home,2020/21,Batx. / Cou Amb Pau,8.83,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,F5F9Cc8Cd22005Fa006F468Ee417197A,Home,2021/22,Batx. / Cou Amb Pau,10.402,Temps Complet,N,No,Estudis Primaris,Estudis Primaris,100.0
Graduat En Enginyeria Informàtica,2024/25,3Cc594E9D12Dbd626554B15B35Bbcb20,Home,2022/23,Batx. / Cou Amb Pau,10.01,Temps Complet,N,Sí,Estudis Primaris,Estudis Primaris,80.0
Graduat En Enginyeria Informàtica,2024/25,88F106C20B414F4Bbb016E5A2Bb09E12,Dona,2023/24,Batx. / Cou Amb Pau,10.22,Temps Complet,N,No,Batxillerat O Fp 2N Grau,Batxillerat O Fp 2N Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,078A68979Beb1Bdb55Dcf1E6D5472592,Dona,2022/23,Batx. / Cou Amb Pau,10.054,Temps Complet,N,No,Egb O Fp 1Er Grau,Egb O Fp 1Er Grau,100.0
Graduat En Enginyeria Informàtica,2024/25,D962411E192E37087720858941F567D1,Home,2023/24,"Fp2, Cfgs",10.077,Temps Variable,N,No,Diplomat O Enginyer Tèc.,Batxillerat O Fp 2N Grau,60.0
Graduat En Enginyeria Informàtica,2024/25,91Be35F1699B785C4Dd6B9Eb49Ecf8Ec,Home,2021/22,Sense Assignar,0.0,Temps Variable,N,No,Diplomat O Enginyer Tèc.,Diplomat O Enginyer Tèc.,50.0
Graduat En Enginyeria Informàtica,2024/25,72Bb069874Dfbde7A52A5B5B4F8Feb54,Home,2022/23,Batx. / Cou Amb Pau,11.136,Temps Complet,N,Sí,Sense Assignar,Sense Assignar,100.0
